time,time,Wind_speed,Wind_dir,Visibility,Temperature,dewpoint,Humidity
2021-11-03 06:20:00,2021-11-03 06:20:00,1.9247763,163.3401,20931.0,17.057900000000018,5.912560000000042,89.77695
2021-11-03 06:40:00,2021-11-03 06:40:00,2.4254916,200.67911,22631.992,16.74770000000001,5.884760000000028,86.329895
2021-11-03 07:00:00,2021-11-03 07:00:00,2.542027,219.8881,23590.225,16.24908000000005,5.956400000000031,83.6585
2021-11-03 07:20:00,2021-11-03 07:20:00,2.6784656,251.39249,23832.29,15.601530000000025,5.752679999999998,82.83829
2021-11-03 07:40:00,2021-11-03 07:40:00,1.1067188,173.80685,17663.389,14.833030000000008,5.374170000000049,93.98235
2021-11-03 08:00:00,2021-11-03 08:00:00,1.8031358,263.56647,19022.756,14.48720000000003,4.993460000000027,92.543
2021-11-03 08:20:00,2021-11-03 08:20:00,1.1281153,236.16678,21952.525,15.148220000000038,4.849630000000047,87.7984
2021-11-03 08:40:00,2021-11-03 08:40:00,1.5482842,285.4652,27104.018,18.263800000000003,5.025959999999998,65.35581
2021-11-03 09:00:00,2021-11-03 09:00:00,2.0383112,302.10666,28593.02,21.194420000000036,5.043360000000007,46.86259
2021-11-03 09:20:00,2021-11-03 09:20:00,1.8241624,295.45184,29009.271,24.136400000000037,4.145650000000046,38.957607
2021-11-03 09:40:00,2021-11-03 09:40:00,1.8504181,288.90884,29294.24,26.817470000000014,2.8657200000000103,32.375
2021-11-03 10:00:00,2021-11-03 10:00:00,2.566825,279.9227,29588.295,28.44473000000005,2.303250000000048,24.73064
2021-11-03 10:20:00,2021-11-03 10:20:00,2.4895742,271.98007,29653.121,28.938320000000033,2.359550000000013,22.806894
2021-11-03 10:40:00,2021-11-03 10:40:00,2.449563,262.4547,29676.38,29.09450000000004,2.7417200000000435,22.28314
2021-11-03 11:00:00,2021-11-03 11:00:00,2.343946,253.53687,29635.645,28.825980000000015,3.100030000000004,23.499931
2021-11-03 11:20:00,2021-11-03 11:20:00,2.1491325,241.60806,28979.459,26.945460000000026,5.6138200000000325,39.239258
2021-11-03 11:40:00,2021-11-03 11:40:00,2.121882,253.19356,27219.03,23.42172000000005,9.058680000000038,63.56425
2021-11-03 12:00:00,2021-11-03 12:00:00,0.53908485,344.87897,21898.791,21.358480000000043,8.964320000000043,87.53984
2021-11-03 12:20:00,2021-11-03 12:20:00,3.1081438,20.639786,27202.0,20.819330000000036,9.256280000000004,64.19629
2021-11-03 12:40:00,2021-11-03 12:40:00,2.966491,56.32666,27197.0,19.88757000000004,10.19380000000001,64.44959
2021-11-03 13:00:00,2021-11-03 13:00:00,2.6280494,90.70993,25854.0,18.96932000000004,9.464750000000038,74.2292
2021-11-03 13:20:00,2021-11-03 13:20:00,2.6192522,126.95916,25106.934,18.501980000000003,8.818750000000023,78.131165
2021-11-03 13:40:00,2021-11-03 13:40:00,0.942482,152.24896,22465.957,17.677819999999997,8.09005000000002,85.455635
2021-11-03 14:00:00,2021-11-03 14:00:00,2.040169,13.264032,23666.658,17.101680000000044,7.435820000000035,83.23493
2021-11-03 14:20:00,2021-11-03 14:20:00,1.2450349,45.401386,21082.59,16.18398000000002,7.315420000000017,89.30892
2021-11-03 14:40:00,2021-11-03 14:40:00,1.7812902,75.52947,20994.535,15.849199999999996,7.134240000000034,89.583565
2021-11-03 15:00:00,2021-11-03 15:00:00,2.347442,73.72231,19002.709,15.296400000000006,6.952780000000018,92.555725
2021-11-03 15:20:00,2021-11-03 15:20:00,2.4194214,151.77643,17642.604,14.626950000000022,6.902500000000032,94.026
2021-11-03 15:40:00,2021-11-03 15:40:00,2.3841476,153.03755,17577.074,14.108730000000037,6.786460000000034,94.06109
2021-11-03 16:00:00,2021-11-03 16:00:00,2.2906566,164.77867,18931.256,13.776200000000017,6.557700000000011,92.605896
